image,xmin,ymin,xmax,ymax
ec220538760d5741.jpg,101.183488,464.19156,147.93216,657.55136
ec220538760d5741.jpg,974.68928,473.15513599999997,1023.36,573.676624
4f7b69b7c69df0f7.jpg,865.92,362.240256,1023.36,458.88
a63433ddc05894ef.jpg,122.24,138.94508000000002,889.6,649.90592
811d0e4a362b462e.jpg,320.64,547.839744,806.4,744.96
811d0e4a362b462e.jpg,868.48,572.7997439999999,1023.36,735.36
7c8020d756435bb1.jpg,0.0,41.816124,1024.0,677.586147
c4ee955760b05f4e.jpg,954.88,509.44000000000005,1023.36,600.3199999999999
c9b86adab3e3d0fc.jpg,20.815872,271.43854300000004,982.367232,603.7303370000001
e0c40987d3f47647.jpg,0.0,0.0,751.36,767.360256
695829d4d2c35064.jpg,19.84,227.199744,1023.36,575.360064
4bf57a72b5172d00.jpg,73.143296,398.41643899999997,128.676864,414.678669
fa0fdf42185bdf87.jpg,0.0,219.739632,842.24,538.777917
fa0fdf42185bdf87.jpg,618.24,233.833608,745.6,246.645942
fa0fdf42185bdf87.jpg,634.24,236.39621100000002,740.48,270.35019
fa0fdf42185bdf87.jpg,959.36,230.630184,1023.36,272.912793
9e371952bff507e5.jpg,0.0,209.90957699999998,314.24,421.099056
9e371952bff507e5.jpg,14.72,179.831073,984.96,663.646941
9e371952bff507e5.jpg,228.48,216.949038,369.92,269.426634
9e371952bff507e5.jpg,325.76,222.70859700000003,657.28,308.464452
f54ba9ac23929eb4.jpg,0.0,286.08,25.6,323.199744
f54ba9ac23929eb4.jpg,0.0,305.919744,595.84,767.360256
f54ba9ac23929eb4.jpg,40.32,277.119744,60.16,296.96025599999996
f54ba9ac23929eb4.jpg,256.0,289.92,292.48,305.919744
f54ba9ac23929eb4.jpg,325.76,288.63974399999995,362.88,305.919744
f54ba9ac23929eb4.jpg,371.84,289.92,403.84,299.52
f54ba9ac23929eb4.jpg,522.88,272.64,563.84,305.919744
f54ba9ac23929eb4.jpg,549.12,257.28000000000003,573.44,305.919744
f54ba9ac23929eb4.jpg,666.88,257.28000000000003,705.28,308.480256
f54ba9ac23929eb4.jpg,980.48,298.239744,1023.36,349.44
921b2a7abf3b0e53.jpg,28.81364,497.92,67.2316,540.16
921b2a7abf3b0e53.jpg,109.49155999999999,510.08,209.3788,578.56
921b2a7abf3b0e53.jpg,176.08259999999999,508.8,209.3788,531.2
921b2a7abf3b0e53.jpg,256.76052,499.84,291.33716,536.32
921b2a7abf3b0e53.jpg,291.33716,508.8,303.50304,536.32
921b2a7abf3b0e53.jpg,333.59712,508.8,364.97164,526.08
921b2a7abf3b0e53.jpg,469.98132,536.32,558.98312,588.8
921b2a7abf3b0e53.jpg,482.1472,594.56,669.75512,991.36
921b2a7abf3b0e53.jpg,550.65924,540.16,629.41616,597.76
b509a5443519277f.jpg,477.063168,431.507432,757.76,541.192978
b509a5443519277f.jpg,53.00736,435.124039,209.618944,505.03306
b509a5443519277f.jpg,784.263168,432.71322399999997,1022.795776,555.657099
70aad3ab1ded07e6.jpg,199.04,108.160128,401.92,252.800064
70aad3ab1ded07e6.jpg,423.04,193.280256,844.16,414.080064
709fb748152f12d2.jpg,384.64,332.43792,663.04,525.87965
709fb748152f12d2.jpg,650.24,353.57575,776.32,454.77992
709fb748152f12d2.jpg,770.56,357.41886999999997,842.88,434.9238
709fb748152f12d2.jpg,885.12,383.68086,904.32,395.21022
3f7debe3fe049b5e.jpg,12.16,419.02596400000004,37.12,446.576818
3f7debe3fe049b5e.jpg,32.0,425.43318700000003,63.36,454.265349
3f7debe3fe049b5e.jpg,70.4,432.481064,96.64,444.01420199999995
3f7debe3fe049b5e.jpg,124.16,412.619424,163.2,456.828648
3f7debe3fe049b5e.jpg,156.8,421.58926299999996,202.88,465.157833
3f7debe3fe049b5e.jpg,185.6,435.044363,251.52,472.84636400000005
3f7debe3fe049b5e.jpg,293.12,424.151879,395.52,496.552611
3f7debe3fe049b5e.jpg,385.28,426.714495,530.56,526.666081
3f7debe3fe049b5e.jpg,496.64,447.858126,705.28,565.108736
3f7debe3fe049b5e.jpg,874.24,487.582772,1023.36,668.904246
c75e7ca0287490e4.jpg,459.52,638.897192,593.92,688.8313009999999
c75e7ca0287490e4.jpg,655.36,645.9391430000001,820.48,734.28426
6cc57d1cdc54f415.jpg,769.28,460.03191799999996,1012.48,666.9822839999999
624b898ec6516b10.jpg,0.0,334.400256,195.2,595.2
624b898ec6516b10.jpg,120.000512,188.799744,860.8,744.0
654fae5d9fe694cc.jpg,273.28,333.008049,396.8,402.811201
26fa896ddd5be058.jpg,3.84,0.0,1023.36,511.289019
0b2af82691f2ab57.jpg,693.76,568.3199999999999,982.4,757.119744
6e7402bf669e8e4a.jpg,162.56,599.04,483.84,767.360256
6e7402bf669e8e4a.jpg,570.88,597.7597440000001,770.56,732.800256
6e7402bf669e8e4a.jpg,741.76,602.88,883.2,709.119744
6e7402bf669e8e4a.jpg,853.76,599.679744,965.12,696.96
6e7402bf669e8e4a.jpg,978.56,648.320256,1023.36,767.360256
45370161a1e62e4e.jpg,0.0,21.000192,575.0000640000001,1022.999552
45370161a1e62e4e.jpg,215.00006399999998,0.0,575.0000640000001,97.000448
7ee1d0e3c8792fc6.jpg,0.0,298.239744,882.56,730.239744
7ee1d0e3c8792fc6.jpg,53.12,243.84,141.44,299.52
7ee1d0e3c8792fc6.jpg,548.48,286.08,1023.36,542.7202560000001
7ee1d0e3c8792fc6.jpg,860.16,286.08,1023.36,384.0
aae6bf1013b19beb.jpg,0.0,367.12820899999997,130.56,536.276574
aae6bf1013b19beb.jpg,96.64,382.505271,151.68,424.79253300000005
aae6bf1013b19beb.jpg,119.04,387.631186,244.48,477.330942
aae6bf1013b19beb.jpg,232.96,377.380039,302.72,435.044363
aae6bf1013b19beb.jpg,823.68,436.325671,1009.92,649.041923
238e80f75a8d7888.jpg,0.0,542.651796,122.24,719.478201
238e80f75a8d7888.jpg,78.08,550.980446,520.32,791.874493
cf1aacddf02e7629.jpg,0.0,0.0,1023.36,767.360256
010ea8f894a4c838.jpg,215.04,0.0,1023.36,574.3606
ad7b04a7b8f54e33.jpg,0.0,204.25636,57.6,495.59351999999996
ad7b04a7b8f54e33.jpg,23.68,225.38600000000002,330.24,460.37631999999996
ad7b04a7b8f54e33.jpg,563.84,175.44272,1023.36,347.04344
b54882371fcede36.jpg,0.0,177.920256,63.36,278.4
b54882371fcede36.jpg,0.0,368.00025600000004,115.84,764.7997439999999
b54882371fcede36.jpg,47.36,155.52,279.04,376.959744
01ff909449736fe6.jpg,0.0,158.896535,174.72,315.230454
01ff909449736fe6.jpg,143.36,97.38828699999999,940.8,631.742899
01ff909449736fe6.jpg,679.68,93.544363,1023.36,481.816203
be5a4c8392a15c04.jpg,0.0,576.999936,140.99968,767.000064
be5a4c8392a15c04.jpg,101.000192,528.0,622.000128,767.000064
be5a4c8392a15c04.jpg,686.999552,543.999744,1022.999552,767.000064
15e5ba7c748345cf.jpg,184.32,293.44685200000004,720.0,576.00122
15e5ba7c748345cf.jpg,0.0,267.177306,238.72,330.608199
15e5ba7c748345cf.jpg,261.12,260.770083,486.4,356.877062
15e5ba7c748345cf.jpg,431.36,275.506491,571.52,362.002977
d5acc1485c373833.jpg,401.067008,275.76125,923.307008,415.77625
ec471a148a158e49.jpg,44.16,227.840256,181.76,316.160256
ec471a148a158e49.jpg,81.28,82.56,963.2,693.12
ec471a148a158e49.jpg,608.64,45.440256,1023.36,439.68
4395a904c3709cae.jpg,0.0,421.103655,57.444352,468.587273
4395a904c3709cae.jpg,726.790144,464.838794,824.195072,546.060886
4395a904c3709cae.jpg,822.946816,423.603362,895.37536,452.343143
f915b3750cac8132.jpg,0.0,425.60025599999994,127.36,579.84
f915b3750cac8132.jpg,0.0,417.27974399999994,516.48,581.1202559999999
f915b3750cac8132.jpg,520.96,410.24025599999993,659.84,449.91974400000004
f915b3750cac8132.jpg,671.36,421.11974399999997,1023.36,547.839744
fed0d1fb149f0afd.jpg,0.0,639.75,47.787008,677.282
fed0d1fb149f0afd.jpg,0.0,646.574,249.172992,851.294
5db657ccfb564c8e.jpg,388.48,642.560256,697.6,768.0
5db657ccfb564c8e.jpg,0.64,607.359744,326.4,767.360256
17a69095d1602698.jpg,60.159744,429.44,766.08,867.2
f81e48f92a336378.jpg,0.0,111.32081400000001,1022.08,681.360284
756bba516c4cad42.jpg,44.8,127.125482,948.799488,577.261168
756bba516c4cad42.jpg,0.0,186.291028,96.799744,311.81722
756bba516c4cad42.jpg,20.799488,186.291028,212.800512,248.65447199999997
f8fe92193bc8d8a1.jpg,344.32,224.000256,961.92,589.4399999999999
f8fe92193bc8d8a1.jpg,26.24,143.360256,672.64,489.59999999999997
1d19df211530bdc8.jpg,610.56,326.55368,762.88,389.3034
1d19df211530bdc8.jpg,699.52,377.77808000000005,833.28,445.64956
1d19df211530bdc8.jpg,837.12,518.0036,963.2,600.60252
74168764f0d510bb.jpg,811.200512,500.799488,998.4,710.4
628c39a8b8a5e866.jpg,386.56,91.52025599999999,535.04,192.63974399999998
628c39a8b8a5e866.jpg,527.36,126.080256,542.72,153.60000000000002
628c39a8b8a5e866.jpg,545.92,124.80000000000001,598.4,159.35999999999999
628c39a8b8a5e866.jpg,613.12,132.48,698.88,167.04
628c39a8b8a5e866.jpg,768.0,132.48,898.56,185.600256
628c39a8b8a5e866.jpg,876.16,133.760256,1023.36,205.44
a36ab4a77f568dad.jpg,423.999488,173.999616,1022.999552,393.000192
b2f6757b91708d1a.jpg,7.322624,626.958624,413.749248,825.780175
b2f6757b91708d1a.jpg,556.548096,658.67242,1022.779392,825.780175
49c23b381d25e121.jpg,88.800256,144.714944,821.600256,611.64147
49c23b381d25e121.jpg,844.8,342.199638,931.999744,374.18066400000004
315808f7124ffb3f.jpg,0.0,483.37128600000005,304.0,624.861072
315808f7124ffb3f.jpg,325.76,487.212156,652.8,600.532398
315808f7124ffb3f.jpg,657.92,493.61451000000005,920.32,585.807594
315808f7124ffb3f.jpg,999.04,526.906344,1023.36,568.521306
0921ea0dc5acb3e6.jpg,0.0,385.709224,384.64,552.934944
0921ea0dc5acb3e6.jpg,0.0,271.662567,1023.36,682.359346
0921ea0dc5acb3e6.jpg,888.32,255.644168,954.88,269.739922
3346a77dcf6acf77.jpg,0.0,0.0,1024.0,768.0
e381be635c78096f.jpg,34.132992,256.99465000000004,283.106304,501.9427
2bdbfc130f9d9aa3.jpg,0.0,272.64,147.2,458.24025599999993
2bdbfc130f9d9aa3.jpg,32.0,213.12,980.48,631.040256
72660e24ebc0ca76.jpg,508.8,308.00025600000004,796.8,429.59999999999997
72660e24ebc0ca76.jpg,0.0,0.0,1023.200256,766.400256
4ac90b871abf8901.jpg,35.21652,864.64,679.35944,1023.36
4ac90b871abf8901.jpg,154.3124,858.24,206.81724,896.64
4ac90b871abf8901.jpg,227.94755999999998,861.44,278.5314,882.56
ad0ee9d9af02cd89.jpg,696.32,498.474573,947.2,610.599268
11be2504ae95b68b.jpg,652.490752,82.0,817.32096,288.70806
11be2504ae95b68b.jpg,784.867328,96.52055999999999,1023.145984,374.97943999999995
11be2504ae95b68b.jpg,872.834048,155.45806,1023.145984,467.22943999999995
c4451737445cc1cc.jpg,3.2,0.0,1016.000512,944.0
c4451737445cc1cc.jpg,785.599488,131.2,1022.400512,484.799488
f67cfcb40c70d08d.jpg,0.0,110.72025599999999,978.56,677.1202559999999
bf7b27e0fe38559b.jpg,188.16,192.09048,1023.36,679.35944
496e9972835f2310.jpg,36.48,266.255337,890.88,540.831813
24ef1f6e45c0cad7.jpg,503.68,519.680256,624.64,600.320256
24ef1f6e45c0cad7.jpg,0.0,522.8797440000001,17.92,540.159744
24ef1f6e45c0cad7.jpg,7.68,513.920256,60.16,537.5999999999999
24ef1f6e45c0cad7.jpg,105.6,522.8797440000001,175.36,579.84
24ef1f6e45c0cad7.jpg,216.32,521.600256,264.32,550.400256
24ef1f6e45c0cad7.jpg,269.44,513.920256,347.52,576.0
24ef1f6e45c0cad7.jpg,334.08,513.920256,368.64,541.4399999999999
24ef1f6e45c0cad7.jpg,414.72,522.8797440000001,512.64,577.280256
f0a01a6d967ad927.jpg,316.160256,610.56,405.75974400000007,689.92
469b1bb2ece31056.jpg,383.36,349.53963,976.0,673.472431
7f7a2e26605eedbb.jpg,114.56,51.200256,990.08,682.239744
7f7a2e26605eedbb.jpg,609.28,31.359744,1023.36,447.99974399999996
60c40adef70ac80f.jpg,440.32,374.17608600000005,842.24,640.712738
60c40adef70ac80f.jpg,0.0,255.644168,485.76,633.024207
60c40adef70ac80f.jpg,446.72,350.469839,564.48,460.672572
60c40adef70ac80f.jpg,564.48,354.314446,656.64,411.97808699999996
60c40adef70ac80f.jpg,596.48,360.08101500000004,606.08,369.050854
60c40adef70ac80f.jpg,738.56,356.23640800000004,771.2,381.223963
60c40adef70ac80f.jpg,767.36,366.487555,775.04,379.302001
60c40adef70ac80f.jpg,794.88,356.23640800000004,851.2,404.930893
60c40adef70ac80f.jpg,837.12,357.517716,851.2,369.050854
60c40adef70ac80f.jpg,846.08,362.643631,878.72,390.194485
60c40adef70ac80f.jpg,871.04,360.08101500000004,894.72,381.223963
60c40adef70ac80f.jpg,897.28,356.23640800000004,911.36,370.332162
60c40adef70ac80f.jpg,918.4,345.344607,940.8,371.61346999999995
a2c0fff14c3561ac.jpg,0.0,8.999891,1022.999552,682.000088
b51ea25d265769af.jpg,264.32,344.062616,632.96,507.44441199999994
5c2c274bf66b3c88.jpg,29.236224,113.25024,977.522688,431.250048
b76654e825bf025b.jpg,650.875904,535.425024,985.516032,978.823168
d606ce9d2e89f39e.jpg,149.999616,81.6,381.6,213.60000000000002
d606ce9d2e89f39e.jpg,0.0,396.0,331.20000000000005,749.9996160000001
d606ce9d2e89f39e.jpg,315.59961599999997,309.6,513.5999999999999,580.8
4856e33f87519167.jpg,119.04,491.2173,325.12,569.991477
4856e33f87519167.jpg,0.64,533.486666,3.2,552.058904
4856e33f87519167.jpg,396.8,524.520001,585.6,575.755275
4856e33f87519167.jpg,664.32,518.756203,867.84,577.036119
4856e33f87519167.jpg,904.32,514.913671,1023.36,578.316963
ef784dea104a08e5.jpg,0.0,80.089263,201.6,277.428453
ef784dea104a08e5.jpg,0.64,41.005954,58.24,78.807955
ef784dea104a08e5.jpg,44.16,48.694485,133.12,82.651879
ef784dea104a08e5.jpg,105.6,39.723963,164.48,76.24465599999999
ef784dea104a08e5.jpg,106.88,122.375842,876.8,610.599268
ef784dea104a08e5.jpg,142.08,44.849878000000004,255.36,115.328648
ef784dea104a08e5.jpg,248.32,58.945632,385.28,133.90898
ef784dea104a08e5.jpg,353.28,41.005954,538.88,123.657833
ef784dea104a08e5.jpg,508.16,68.55612500000001,752.64,189.010005
abb4632877ec2bd5.jpg,0.0,488.64612,172.8,670.9287300000001
d9b5165210525182.jpg,574.72,420.48,693.76,648.320256
d9b5165210525182.jpg,606.72,400.640256,684.8,444.159744
cb61962a542a0f43.jpg,290.56,206.950366,524.16,579.845144
cb61962a542a0f43.jpg,721.28,192.854612,1023.36,362.002977
42822ab9783737bf.jpg,40.32,223.359744,963.2,636.800256
42822ab9783737bf.jpg,450.56,132.48,1023.36,431.36025600000005
42822ab9783737bf.jpg,883.2,156.800256,1023.36,211.839744
1ef9c5e772ef3a1d.jpg,180.100096,293.54999999999995,248.710144,357.066495
1ef9c5e772ef3a1d.jpg,281.299968,288.40000000000003,322.465792,324.45
1ef9c5e772ef3a1d.jpg,312.174592,286.683505,339.617792,326.166495
1ef9c5e772ef3a1d.jpg,382.498816,284.966495,415.08864,322.733505
5df0d8ea04982abe.jpg,28.525568,146.925988,575.634432,495.601216
0ad471a7675343a3.jpg,298.88,387.53478,551.04,515.00473
0ad471a7675343a3.jpg,451.2,121.06482999999999,662.4,188.32276
0ad471a7675343a3.jpg,551.04,251.09655,865.92,418.280885
3e682c28a56c853f.jpg,723.2,0.0,1022.72,293.729594
e8e9d20bc73de3c7.jpg,641.28,425.906715,742.4,480.986532
98c06fe6f588634e.jpg,0.0,73.6,1017.6,1003.200512
ee73fca18a0b9cd6.jpg,26.24,119.821676,985.6,588.85684
ee73fca18a0b9cd6.jpg,595.84,143.529672,1023.36,469.676012
ee73fca18a0b9cd6.jpg,821.76,110.85115599999999,1023.36,251.177264
29689fb2ea38351f.jpg,0.0,71.679744,428.8,480.63974399999995
29689fb2ea38351f.jpg,70.4,50.559744,903.68,704.000256
29689fb2ea38351f.jpg,132.48,112.640256,313.6,140.799744
29689fb2ea38351f.jpg,835.84,167.04,961.92,357.759744
29689fb2ea38351f.jpg,903.68,153.60000000000002,1001.6,270.080256
29689fb2ea38351f.jpg,1000.32,169.599744,1022.72,246.399744
984149188f92ace9.jpg,34.132992,165.306645,984.404992,642.10041
9841e8fff6c3f17e.jpg,408.32,532.479744,495.36,595.839744
9841e8fff6c3f17e.jpg,495.36,536.319744,600.32,587.52
9841e8fff6c3f17e.jpg,646.4,524.16,765.44,588.800256
18b92f0a194f6430.jpg,30.72,159.519483,149.12,249.849366
f94330576828439c.jpg,19.2,305.28000000000003,266.88,405.119808
f94330576828439c.jpg,251.52,300.159936,274.56,321.92006399999997
f94330576828439c.jpg,735.36,255.359808,810.24,309.120192
f94330576828439c.jpg,737.92,221.43974400000002,924.16,319.35974400000003
f94330576828439c.jpg,799.36,263.040192,833.92,302.720256
f94330576828439c.jpg,823.04,266.879808,857.6,298.24012799999997
f94330576828439c.jpg,861.44,247.68,901.76,289.27987199999995
f94330576828439c.jpg,869.12,250.239744,945.28,321.92006399999997
f94330576828439c.jpg,897.92,238.079808,1023.36,368.000064
f94330576828439c.jpg,961.28,206.720064,1004.16,239.360256
07f90e174939936c.jpg,0.0,372.99993600000005,145.000448,440.00025600000004
07f90e174939936c.jpg,39.000064,384.99993600000005,172.99968,443.00006399999995
07f90e174939936c.jpg,350.999552,372.99993600000005,428.99968,406.00012799999996
07f90e174939936c.jpg,423.999488,367.00032,529.000448,417.000192
07f90e174939936c.jpg,613.999616,372.99993600000005,974.999552,580.99968
07f90e174939936c.jpg,693.000192,358.000128,755.00032,409.99987200000004
1c7e9d4ca40dba54.jpg,0.0,0.0,1023.147008,680.146707
1c7e9d4ca40dba54.jpg,861.867008,165.556548,924.16,225.293187
47293cd7e93be1aa.jpg,0.0,345.020865,72.96,383.427321
47293cd7e93be1aa.jpg,210.56,212.51749900000002,334.08,277.168913
47293cd7e93be1aa.jpg,247.68,200.995289,778.88,606.1864049999999
47293cd7e93be1aa.jpg,651.52,132.503366,965.12,446.15813899999995
c3ff95b230e2c676.jpg,885.76,338.55974399999997,990.08,458.88
b2125b043df51f27.jpg,903.04,210.770181,1023.36,427.306389
0ea836ff504a0728.jpg,21.12,53.110596,941.44,395.45167200000003
86d2ae944ede5698.jpg,9.481216,0.0,1004.089344,862.815232
86d2ae944ede5698.jpg,784.118784,0.0,1023.051776,211.436544
78b358495d7cd8c3.jpg,101.203864,332.823552,548.583636,588.114944
d3ded91add2ee04a.jpg,352.0,493.17892900000004,391.04,515.595753
d3ded91add2ee04a.jpg,414.72,491.898045,483.2,522.641292
d3ded91add2ee04a.jpg,497.28,527.765505,931.84,676.359558
d3ded91add2ee04a.jpg,933.12,497.662023,1023.36,560.430755
44f27211acc2d5f4.jpg,812.16,330.608199,1024.0,504.24114199999997
3fd5ed7f39bda76e.jpg,0.0,130.602388,1023.36,658.133224
cc0dccc561ca863b.jpg,301.490036,199.68,482.0,378.24
6294fffd609a6876.jpg,553.6,327.03974400000004,1023.36,647.04
0000599864fd15b3.jpg,0.0,379.258434,55.68,422.822004
77d0ede010fdeecf.jpg,0.0,460.78571,71.68,529.35923
77d0ede010fdeecf.jpg,44.16,462.06777999999997,274.56,529.35923
30a848782e87345b.jpg,1.28,308.182577,179.84,668.263592
cca4b6b28addb9c5.jpg,183.04,209.974905,887.68,465.40152
cca4b6b28addb9c5.jpg,555.52,137.63574,703.36,196.53156
cca4b6b28addb9c5.jpg,657.28,131.23422,702.08,153.64030499999998
cca4b6b28addb9c5.jpg,662.4,133.79467499999998,708.48,153.64030499999998
cca4b6b28addb9c5.jpg,704.64,137.63574,716.16,149.79924
cca4b6b28addb9c5.jpg,718.08,136.355895,730.88,148.51863
cca4b6b28addb9c5.jpg,787.84,128.673765,841.6,144.038025
cca4b6b28addb9c5.jpg,876.16,119.07148500000001,906.24,142.757415
002136e5f6aefe6b.jpg,4.48,61.428948999999996,675.84,447.92080200000004
002136e5f6aefe6b.jpg,680.96,51.190678,1023.36,278.350581
dbf4f64a78226046.jpg,0.0,80.729917,30.08,167.867057
dbf4f64a78226046.jpg,0.0,0.0,1023.36,682.359346
dbf4f64a78226046.jpg,141.44,120.45388,332.8,176.836896
dbf4f64a78226046.jpg,332.8,121.73518800000001,472.32,176.836896
dbf4f64a78226046.jpg,451.2,128.142411,537.6,172.992289
a77372a192a7533e.jpg,63.36,259.20000000000005,1023.36,636.159744
001ca5b0478a64d9.jpg,0.0,104.31974400000001,485.12,424.32
001ca5b0478a64d9.jpg,0.0,101.12025600000001,975.36,547.839744
001ca5b0478a64d9.jpg,241.92,128.000256,330.24,158.720256
001ca5b0478a64d9.jpg,376.96,140.16,442.88,162.56025599999998
001ca5b0478a64d9.jpg,421.76,124.160256,499.84,159.999744
001ca5b0478a64d9.jpg,467.2,67.19999999999999,718.08,179.84025599999998
001ca5b0478a64d9.jpg,718.08,104.31974400000001,938.88,235.52025600000002
001ca5b0478a64d9.jpg,899.2,116.480256,972.16,206.079744
03166fa26b8d930b.jpg,30.08,37.171966,988.8,483.878058
03166fa26b8d930b.jpg,566.4,20.508599999999998,1023.36,382.615946
4ef3c462d90da6e0.jpg,438.4,125.49623,618.24,254.19423500000002
d5183858f63b4468.jpg,66.56,168.320256,300.16,238.71974400000002
d5183858f63b4468.jpg,182.4,172.160256,937.6,631.040256
d5183858f63b4468.jpg,371.84,153.60000000000002,439.04,176.64000000000001
d5183858f63b4468.jpg,920.96,173.43974400000002,1023.36,263.679744
24159f98dfdb8cf4.jpg,142.921779,186.24,405.050954,373.76
24159f98dfdb8cf4.jpg,97.417243,658.56,503.75047800000004,910.08
b9005a728ef02c86.jpg,55.68,117.74798799999999,977.28,610.4958720000001
b9005a728ef02c86.jpg,0.0,69.113116,130.56,183.02114600000002
b9005a728ef02c86.jpg,0.0,77.431876,187.52,155.504128
b9005a728ef02c86.jpg,0.0,116.46800199999998,262.4,263.012228
b9005a728ef02c86.jpg,0.0,32.636962,622.72,346.844034
ce6854ac637c097c.jpg,25.6,229.76025600000003,994.56,490.23974400000003
ce6854ac637c097c.jpg,149.12,232.32,244.48,306.560256
ce6854ac637c097c.jpg,244.48,244.47974399999998,272.0,265.599744
ce6854ac637c097c.jpg,421.76,216.95999999999998,539.52,266.88
ce6854ac637c097c.jpg,602.88,259.20000000000005,625.28,289.280256
ce6854ac637c097c.jpg,665.6,198.399744,911.36,292.479744
ce6854ac637c097c.jpg,937.6,240.63974399999998,1023.36,339.84000000000003
248eb89b858d44d3.jpg,315.52,54.399744,408.96,110.07974399999999
248eb89b858d44d3.jpg,767.36,65.28,1022.72,197.76
1b4d29f7322d18e4.jpg,0.0,300.372992,278.0843,744.107008
1b4d29f7322d18e4.jpg,153.543,310.612992,562.9923,653.652992
83904e2a214d2ca7.jpg,71.999488,9.600000000000001,1024.0,723.2002560000001
a281accda94ff16d.jpg,0.0,0.0,682.359346,1023.36
a8a01def47f3e826.jpg,158.399488,495.05563500000005,518.4,665.406216
a8a01def47f3e826.jpg,540.8,500.653998,611.2,519.04911
a8a01def47f3e826.jpg,664.000512,498.25499399999995,765.599744,523.04745
ee0c044daa6ec1c3.jpg,380.000256,221.999729,686.999552,344.9999
2a47e42733ca361e.jpg,733.867008,684.800256,874.667008,764.7997439999999
2a47e42733ca361e.jpg,34.132992,656.000256,163.2,723.2002560000001
2a47e42733ca361e.jpg,330.667008,669.8664960000001,386.132992,699.733248
2a47e42733ca361e.jpg,421.332992,673.066752,461.867008,699.733248
2a47e42733ca361e.jpg,464.0,674.1335039999999,493.867008,694.400256
2a47e42733ca361e.jpg,574.932992,678.399744,599.467008,691.2
2a47e42733ca361e.jpg,686.932992,679.466496,707.2,708.266496
37f1b7892d1130da.jpg,22.4,80.64,979.84,990.72
e16f59d68cef8d09.jpg,0.0,24.955892,179.84,229.722844
e16f59d68cef8d09.jpg,41.6,26.235846000000002,982.4,464.56451599999997
e16f59d68cef8d09.jpg,628.48,46.072416,981.12,157.414582
f938e60ebd34fa93.jpg,321.611776,234.496439,457.387008,341.5
f938e60ebd34fa93.jpg,741.830656,217.801187,1023.241216,610.146439
532cd3d44efedfa2.jpg,0.0,410.22982499999995,864.0,699.718737
4a90a0f7c7049a57.jpg,0.0,343.040256,51.2,404.479872
4a90a0f7c7049a57.jpg,10.88,350.720064,227.2,445.439808
4a90a0f7c7049a57.jpg,114.56,350.720064,320.64,430.72012800000005
4a90a0f7c7049a57.jpg,598.4,394.23974400000003,614.4,430.72012800000005
4a90a0f7c7049a57.jpg,616.96,382.719744,698.24,440.319744
4a90a0f7c7049a57.jpg,703.36,408.96,711.68,432.639936
4a90a0f7c7049a57.jpg,714.24,419.200128,762.88,435.200256
4a90a0f7c7049a57.jpg,748.8,368.000064,1023.36,575.360064
4a90a0f7c7049a57.jpg,750.72,411.519744,805.76,524.16
4a90a0f7c7049a57.jpg,771.84,406.40025599999996,919.04,547.8399360000001
4a90a0f7c7049a57.jpg,866.56,430.72012800000005,1020.8,575.360064
4a90a0f7c7049a57.jpg,992.0,421.75987200000003,1023.36,575.360064
988d657dfa20929f.jpg,290.56,520.701653,385.28,586.670558
988d657dfa20929f.jpg,226.56,497.004746,291.2,546.960886
988d657dfa20929f.jpg,392.32,425.912607,403.84,438.08117400000003
988d657dfa20929f.jpg,405.12,422.06982700000003,419.84,436.80071999999996
988d657dfa20929f.jpg,408.96,443.20511700000003,433.92,464.340407
988d657dfa20929f.jpg,451.2,469.46435,486.4,503.409143
988d657dfa20929f.jpg,471.04,482.91407999999996,486.4,511.73563900000005
988d657dfa20929f.jpg,472.32,650.717364,777.6,708.359773
988d657dfa20929f.jpg,574.72,505.97076000000004,645.12,566.815722
4a125355a8c2975b.jpg,224.24939,20.48,418.38530999999995,165.76
6d3db168e9970d30.jpg,45.44,206.888682,995.84,624.5097039999999
aa8b7fd754692c4a.jpg,14.399488,371.199744,252.8,451.20000000000005
aa8b7fd754692c4a.jpg,219.199488,403.20000000000005,480.0,510.39974400000006
aa8b7fd754692c4a.jpg,236.8,351.99974399999996,321.600512,401.60025599999994
aa8b7fd754692c4a.jpg,361.6,334.400256,448.0,374.4
aa8b7fd754692c4a.jpg,670.400512,334.400256,774.4,363.20025599999997
aa8b7fd754692c4a.jpg,697.6,423.99974399999996,1022.400512,558.399744
a2e7364476368028.jpg,0.0,44.160000000000004,1023.36,767.360256
4720f40937652970.jpg,826.24,346.239744,1017.6,542.079744
4720f40937652970.jpg,752.0,368.00025600000004,858.88,468.48
49698714f9ed692c.jpg,353.28000000000003,388.79999999999995,480.48,468.96
49698714f9ed692c.jpg,464.64,358.56,602.4000000000001,430.56000000000006
49698714f9ed692c.jpg,542.4000000000001,326.88,682.5600000000001,404.64
49698714f9ed692c.jpg,636.48,312.48,748.3199999999999,376.79999999999995
6c9ea9c6bec1e9c0.jpg,567.05625,166.36416,758.30625,320.299008
6c9ea9c6bec1e9c0.jpg,0.0,185.486336,250.53750000000002,359.499776
fe4a25867c42aff3.jpg,37.12,110.041382,965.76,614.823682
9f448d938b4cfa91.jpg,28.8,174.80216000000001,284.8,416.19604
92d1faf73ffdab26.jpg,224.580608,316.993083,292.996096,366.848562
92d1faf73ffdab26.jpg,387.439616,322.201311,433.545216,364.61594499999995
